,Tanggal,Pengguna,Retweet,Likes,Source,Tweet,Sentimen
12855,2022-12-19 03:21:47+00:00,Fahmiadita,0,0,Twitter for Android,jadi real goat cuma satu kan nih yang pegang pildun aja?,Positif
12856,2022-12-19 03:21:43+00:00,SetiawanArgo,0,0,Twitter for Android,Jerman 2 pildun trakhir bapuk bgt,Netral
12857,2022-12-19 03:21:37+00:00,jelenanoura6,419,0,Twitter for Android,RT : yedam nonton pildun langsung ges demi 🇦🇷👍🏻 https://t.co/raLNSQxbvc,Netral
12858,2022-12-19 03:21:27+00:00,luffyjodohku,0,0,Twitter for Android,tl gue gemess banget yaallah isinya pildun wkkwkwkkw,Netral
12859,2022-12-19 03:21:21+00:00,anaesthesiasahi,419,0,Twitter for Android,RT : yedam nonton pildun langsung ges demi 🇦🇷👍🏻 https://t.co/raLNSQxbvc,Netral
12860,2022-12-19 03:21:19+00:00,RARIlTY,0,0,Twitter for Android,Kalau mau jadi juara pildun join psg https://t.co/vgwZVgG1V2,Netral
12861,2022-12-19 03:21:13+00:00,haechanindosatt,0,0,Twitter for iPhone,aku ga ngerti bola dan ga ngikutin pildun tapi semalem gue ngomong “ah aku megang argentina hehe” beneran menang heheheh 😁,Netral
12862,2022-12-19 03:21:10+00:00,agbrilyan,0,0,Twitter Web App,iyelah ketemu lu mah bisa tiap hari pildun 4 tahun sekali. https://t.co/y0BPU3sDTg,Netral
12863,2022-12-19 03:20:52+00:00,boraheeki,0,0,Twitter for Android,Nnton pildun pasti,Netral
12864,2022-12-19 03:20:45+00:00,Nugraha67967899,0,0,Twitter for Android,Seandainya CR7 maen di timnas Brazil mungkin tropi pildun nya udah 5,Netral
12865,2022-12-19 03:20:35+00:00,minyuwnki,186,0,Twitter for iPhone,RT : -guys tunjukin idol kalian yang wasweswos nonton final pildun tadi malem dong https://t.co/bHwMS1XZKH,Netral
12866,2022-12-19 03:20:23+00:00,ekaannass,0,0,Twitter for Android,"Siap maaf mas, aku tau bola baru pildun ini",Netral
12867,2022-12-19 03:20:20+00:00,jinnijiniret,0,0,Twitter for iPhone,"ngomongin pildun nih baru tau nama asli mbappe tuh ya mbappe, kukira namanya bappe, tapi dipanggil mbappe sama orang indo biar kaya akrab gitu😭",Netral
12868,2022-12-19 03:20:18+00:00,Devan_iskandar,3398,0,Twitter for iPhone,RT : kok bisa final pildun argentina ngelawan ips 2,Netral
12869,2022-12-19 03:20:16+00:00,fauzanarianto05,69,0,Twitter for Android,RT : Di hari Senin ini kita harus Semangat karena sekuat apapun Haaland jika tidak ikut Pildun maka Emi Martinez akan selalu me…,Netral
12870,2022-12-19 03:20:09+00:00,ranthesheep,3398,0,Twitter for iPhone,RT : kok bisa final pildun argentina ngelawan ips 2,Netral
12871,2022-12-19 03:19:51+00:00,dodancuk,0,0,Twitter Web App,"Akhire nyediakno sekitar 250an giga. Per saiki, karen sekitar 124an giga 🙃 Berikut trivia perkuotaan selama pildun kemarin berlangsung. https://t.co/Yg4Kd2OZRg",Netral
12872,2022-12-19 03:19:47+00:00,urielicius_,270,0,Twitter for Android,"RT : Karena Argentina juara pildun, gua mau GA sesuai janji Saldo 50k untuk 2 org @ 25k - RT aja gaush follow - Komen apa aja…",Netral
12873,2022-12-19 03:19:38+00:00,luckybnga,270,0,Twitter for Android,"RT : Karena Argentina juara pildun, gua mau GA sesuai janji Saldo 50k untuk 2 org @ 25k - RT aja gaush follow - Komen apa aja…",Netral
12874,2022-12-19 03:19:35+00:00,MuhAdryanta,1,0,Twitter Web App,"RT : Tapi dari pemain² yang lain justru yang ngajak gabung perayaan, Nico Gonzalez, Lo Celso, Aguero, it…",Netral
12875,2022-12-19 03:19:33+00:00,UmiRifa4,419,0,Twitter for Android,RT : yedam nonton pildun langsung ges demi 🇦🇷👍🏻 https://t.co/raLNSQxbvc,Netral
12876,2022-12-19 03:19:31+00:00,DekaTriasa,15,0,Twitter for Android,"RT : Respect ke Ronaldo iya, tp ke fansnya big no. Masih inget bgt Messi gagal di final pildun &amp; Copa America sampe…",Netral
12877,2022-12-19 03:19:27+00:00,rmhasanah_,0,1,Twitter for Android,ngakak bgt abis pertandingan berbagi meme pildun 😭,Netral
12878,2022-12-19 03:19:24+00:00,bihunaddict_,0,0,Twitter for Android,"Gapapa banget lah anjirr, lagian mereka gamain pas pildun doang, masih banyak pertandingan lainnya.",Netral
12879,2022-12-19 03:19:22+00:00,GuiliAnemoBoy,140,0,Twitter for Android,RT : Ayo &amp; bikin berita pildun pake angle agama lagi donk.,Netral
12880,2022-12-19 03:19:16+00:00,fairedetour,0,0,Twitter for Android,Bayangin bapak lu ikut bawa timnya menang pildun. Bayangin. https://t.co/vw9GtC82CT,Netral
12881,2022-12-19 03:19:14+00:00,arik_hehe,0,0,Twitter Web App,"Setelah pildun, fans Newcastle harus siap2 muak sama fans2 Villa/Brighton yang bakalan pamer Emi Martinez/Mac Allister",Netral
12882,2022-12-19 03:19:12+00:00,tamiaws,3398,0,Twitter for Android,RT : kok bisa final pildun argentina ngelawan ips 2,Netral
12883,2022-12-19 03:19:12+00:00,semanisLambeku8,0,0,Twitter for Android,Final PilDun emg keren tibaknya 😎😁 Ini lagi liat siaran ulangnya Gol Messi k3 🤙🏻🤙🏻🤙🏻💜,Netral
12884,2022-12-19 03:19:10+00:00,writenojutsu,3398,0,Twitter for Android,RT : kok bisa final pildun argentina ngelawan ips 2,Netral
12885,2022-12-19 03:19:07+00:00,Agusna55,69,0,Twitter for Android,RT : Di hari Senin ini kita harus Semangat karena sekuat apapun Haaland jika tidak ikut Pildun maka Emi Martinez akan selalu me…,Netral
12886,2022-12-19 03:19:05+00:00,shittyshades,3398,0,Twitter for Android,RT : kok bisa final pildun argentina ngelawan ips 2,Netral
12887,2022-12-19 03:19:00+00:00,JamuGendong12,0,0,Twitter for Android,"Baru kali ini sih, berinteraksi langsung ama event pildun",Netral
12888,2022-12-19 03:18:58+00:00,reds_OD,0,0,Twitter for Android,"_LFC Sudah bagus bagus ini nonton final pildun yg seru dan enak dinikmati. Balik lagi ke liga inggris, jan sampai main ngaco yah pul..",Positif
12889,2022-12-19 03:18:53+00:00,ngobrolaja,0,0,Twitter for iPhone,Big rispek sama orang yg dari kemaren ngga bahas pildun di tl nya,Netral
12890,2022-12-19 03:18:53+00:00,uraliceinmoba,270,0,Twitter for Android,"RT : Karena Argentina juara pildun, gua mau GA sesuai janji Saldo 50k untuk 2 org @ 25k - RT aja gaush follow - Komen apa aja…",Netral
12891,2022-12-19 03:18:46+00:00,sukajajan_xx,50,0,Twitter for Android,RT : Rekomendasi Asbak lucuuu dan korek api estetik 🔥 Asbak lucu 1.🖇 https://t.co/V1UP4yBhNY 2.🖇 https://t.co/LtY6U0tZXr Korek a…,Netral
12892,2022-12-19 03:18:45+00:00,jelenanoura6,329,0,Twitter for Android,RT : yedam terverifikasi sebagai cenayang pildun 2022 😎🔥🎉 https://t.co/lmLsC7M55S,Netral
12893,2022-12-19 03:18:44+00:00,ur_inamorato,140,0,Twitter Web App,RT : Ayo &amp; bikin berita pildun pake angle agama lagi donk.,Netral
12894,2022-12-19 03:18:38+00:00,iphankiedis,140,0,Twitter Web App,RT : Ayo &amp; bikin berita pildun pake angle agama lagi donk.,Netral
12895,2022-12-19 03:18:33+00:00,kysmowrk,51,0,Twitter for Android,RT : markmin three tweets au / tweetfic —part of majas purwantika series dalam episode: taruhan pildun gone wrong🫣 (1/3) https:…,Netral
12896,2022-12-19 03:18:28+00:00,mousaik,0,0,Twitter for Android,"Selamat hari Senin!! Ciee yang timnya menang di Pildun #Qatar2022, tapi Mumpung masih pagi jangan lupa sarapan dulu guys, nih mimin kasih asupan tersaik~ https://t.co/bVEApXiQer",Netral
12897,2022-12-19 03:18:22+00:00,Richie_Tama,1034,0,Twitter for Android,RT : Pildun Qatar ketolong banget finalnya begini. Fifa korup tapi acaranya bagus bahahahahahahah,Netral
12898,2022-12-19 03:18:07+00:00,chunhuaxiaolei,0,0,Twitter for Android,"halah belom pildun juga udh ditinggalin, upsiee",Netral
12899,2022-12-19 03:18:06+00:00,xvyelynx,419,0,Twitter for Android,RT : yedam nonton pildun langsung ges demi 🇦🇷👍🏻 https://t.co/raLNSQxbvc,Netral
12900,2022-12-19 03:18:01+00:00,leejmaid,0,0,Twitter for Android,gaada masih tidur abis pildun,Netral
12901,2022-12-19 03:18:00+00:00,bukanpesbukk,0,1,Twitter for Android,Siapapun yg menang pildun initina sya maua glory🗿,Netral
12902,2022-12-19 03:18:00+00:00,happiesztperson,3398,0,Twitter for Android,RT : kok bisa final pildun argentina ngelawan ips 2,Netral
12903,2022-12-19 03:17:52+00:00,kikiku_kan,22,0,Twitter for Android,RT : 💭 pov: nonton pildun https://t.co/Zd8LnH38hA,Netral
12904,2022-12-19 03:17:51+00:00,safitriumaa,0,1,Twitter for iPhone,kmrn ada yg nanyain pildun gue pegang apa. iseng jawab argentina. eh menang. emg feeling cewe selalu benar 🤭,Netral
12905,2022-12-19 03:17:49+00:00,dhikAJA,0,0,Twitter for Android,Ahiya kmrn nonton ini sambil nunggu final pildun. Super kocak dan action-nya oke banget. Salut bgt film ini keren dan 2.5 jam gak berasa lama. 🤣🤣🤣👍👍👍👍👍 https://t.co/ovgAD0zvbO,Positif
12906,2022-12-19 03:17:42+00:00,alfi_rosyidah,0,0,Twitter for Android,Ndapak jatuh cinta... mari iki sebar undangan. Lah iki dag dig dug perkoro pildun 😂😂,Netral
12907,2022-12-19 03:17:40+00:00,troopiece,0,16,Twitter for Android,"hal2 kaya gitu tuh sifatnya gak temporary deh, I mean even pildun selesai kan masih banyak gelaran sepak bola lainnya. Bukannya bagus ya makin banyak yg tertarik dan antusias",Negatif
12908,2022-12-19 03:17:37+00:00,cleo_mochy,0,1,Twitter for Android,"Efek pildun, molor dulu lah🙋‍♂️ https://t.co/MdGmowBJkt",Netral
12909,2022-12-19 03:17:36+00:00,nisahamada_,419,0,Twitter for iPhone,RT : yedam nonton pildun langsung ges demi 🇦🇷👍🏻 https://t.co/raLNSQxbvc,Netral
12910,2022-12-19 03:17:34+00:00,YareY4r3Daze,1034,0,Twitter for Android,RT : Pildun Qatar ketolong banget finalnya begini. Fifa korup tapi acaranya bagus bahahahahahahah,Netral
12911,2022-12-19 03:17:33+00:00,ipul_ipulll,0,0,Twitter for Android,Final pildun semalem dukung siapa min?,Netral
12912,2022-12-19 03:17:24+00:00,einkaufzeit,0,0,Twitter for iPhone,Luar biasa pildun,Netral
12913,2022-12-19 03:17:24+00:00,rracounter,0,0,Twitter for Android,lu yg punya pildun kah,Netral
12914,2022-12-19 03:17:24+00:00,chajatta_2302,50,0,Twitter for Android,RT : Rekomendasi Asbak lucuuu dan korek api estetik 🔥 Asbak lucu 1.🖇 https://t.co/V1UP4yBhNY 2.🖇 https://t.co/LtY6U0tZXr Korek a…,Netral
12915,2022-12-19 03:17:20+00:00,ratherbebaby,0,0,Twitter for Android,"ya biasa aja, lagi hype pildun semuanya boleh ikut euforianya🔥",Netral
12916,2022-12-19 03:17:08+00:00,scardycat131,0,0,Twitter Web App,"Ya gak papa sik, dulu juga gue ngehype bola gara2 pildun 2002, itu juga karena si Kaka ganteng. Abis itu ngikutin nonton liga-liganya. https://t.co/ZadpPpmBk0",Netral
12917,2022-12-19 03:17:06+00:00,dw_95614,10,0,Twitter for Android,RT : absen yang pemain di klub favoritnya juara pildun 🙋🏻‍♀️,Netral
12918,2022-12-19 03:16:57+00:00,Wanstanzalara,155,0,Twitter for Android,"RT : Kylian Mbappe berhasil mendapatkan sepatu emas, sebagai pencetak gol terbanyak di sepanjang turnamen Piala Dunia 2022!…",Netral
12919,2022-12-19 03:16:23+00:00,Iamspt98,7,0,Twitter for Android,RT _: L.Messi juara piala pildun 🏆⚽ _MarshaJKT48 juara di hatiquuuu 🏆🥰,Netral
12920,2022-12-19 03:16:21+00:00,skiespie,0,0,Twitter for Android,"argentina menang pildun, coba lu pd bayangin kalo yedam tbtb ngechat hyunsuk ""HYUNGGG TERNYATA PREDIKSI AKU BENER, ARGENTINA MENANGGGG!!"" hyunsuk responnya ""VAMOS ARGENTINA"" argentina menang si yedam masi ngilang :"" dam nongol ke dam sekali aja",Netral
12921,2022-12-19 03:16:20+00:00,james_is__on,4,6,Twitter for Android,"gausa alay, pildun cuma 4 thn sekali jd wajar banyak yg musiman/bandwagon termasuk gua. lu sirik kan krn banyak yg nge hype bola jg jd lu udah ga spesial lg kyk snowflake, pick me kan lu kan hayo ngaku",Netral
12922,2022-12-19 03:16:19+00:00,irvn_17,0,1,Twitter Web App,"replika aja yg di bawa pulang, yg asli di taruh dan di simpan di swis, kecuali menang pildun 3x berturut turut selama 12 tahun",Netral
12923,2022-12-19 03:16:10+00:00,akypalallo,0,0,Twitter for iPhone,"Hadiah akhir tahun yg baik, selamat buat Argentina atas kemenangannya di Pildun 2022 🏆🥇🏅🏅🏅🇦🇷#FIFAWorldCup #Qatar2022 https://t.co/RgwdsLWMka",Netral
12924,2022-12-19 03:16:06+00:00,mantu_able,3398,0,Twitter Web App,RT : kok bisa final pildun argentina ngelawan ips 2,Netral
12925,2022-12-19 03:16:05+00:00,croisaintt,0,0,Twitter for Android,"loyo, ngantuk. ggr nonton final pildun semalem",Netral
12926,2022-12-19 03:16:01+00:00,AraZuliaryo,0,1,Twitter for Android,Bapak Ibunya begadang? Kok treveling ya walau ada pildun,Netral
12927,2022-12-19 03:15:56+00:00,sonwendyva,0,4,Twitter for Android,"Performanya selama world cup terbaik gak sih? Aku yg penonton awam lihatnya secara individu dia lebih baik dari messi selama ""PERTANDINGAN PILDUN KALI INI"". Bukan secara keseluruhan karir ya, jangan salah paham dan maki2 dulu 😁 Gak gampang jadi tulang punggung bawa tim kefinal. https://t.co/0FVXXSK1og",Netral
12928,2022-12-19 03:15:55+00:00,ahahaharuto,329,0,Twitter for Android,RT : yedam terverifikasi sebagai cenayang pildun 2022 😎🔥🎉 https://t.co/lmLsC7M55S,Netral
12929,2022-12-19 03:15:52+00:00,iam_kapten,0,1,Twitter for Android,"_loneee iya bang gua akuin pedri udah masuk final pildun 10 kali, kalah cuanmani itu, ampun bang",Netral
12930,2022-12-19 03:15:40+00:00,Capassssss,1034,0,Twitter for Android,RT : Pildun Qatar ketolong banget finalnya begini. Fifa korup tapi acaranya bagus bahahahahahahah,Netral
12931,2022-12-19 03:15:36+00:00,cappucinomin,51,0,Twitter for Android,RT : markmin three tweets au / tweetfic —part of majas purwantika series dalam episode: taruhan pildun gone wrong🫣 (1/3) https:…,Netral
12932,2022-12-19 03:15:04+00:00,jeonguphile,0,0,Twitter for Android,yedam tadi pagi nonton pildun ga ya,Netral
12933,2022-12-19 03:14:59+00:00,mitscuya,547,0,Twitter for Android,"RT : chainsaw man few tweet — #yoshiden slight #akiangel gara-gara pildun, denji kena getahnya. https://t.co/ez5DKPufUP",Negatif
12934,2022-12-19 03:14:49+00:00,diraenhypen,0,0,Twitter for Android,"kata dia ""kamu lebih ke drakor apa idol?"" ""kamu suka bts ya yang nyanyi buat pildun itu keren sih"" ""oh enhypen apaan itu"" ""kalo nct itu apa"" ""aku mah taunya cuma super junior"" ""kalo yang cewek apaan sih selain blackpink"" BEGITULAJ KIRA KIRA aku heran aja dia mau ngobrolin ituuu",Positif
12935,2022-12-19 03:14:49+00:00,naspad20,0,0,Twitter Web App,Mbappe 19thun udh ikut pildun,Netral
12936,2022-12-19 03:14:47+00:00,DittoRadhitya,0,21,Twitter for Android,Thropy Pildun FIFA yg ini menggantikan Piala yg hilang dicolong (Jules Rimet) akhirnya FIFA membuatkan lg Thropy yg baru menunjuk Silvio Gazzaniga. ternyata sang pembuat menaruh peta Indonesia tepat di atas kedua tangan Dewi Yunani bernama Nike.,Netral
12937,2022-12-19 03:14:46+00:00,ikidyah,0,13,Twitter for iPhone,"Pildun wes mari, apakah ak harus lanjut ngehype balbalan😩 awalnya neymar trs ganti jd mas arthur🤣",Netral
12938,2022-12-19 03:14:29+00:00,gapapasesekali,0,0,Twitter for iPhone,Seru bgt vibes nobar pildun wkwkwkwkwk melebihi ramenya vibes konser2 krn bnerbner hampir semua enjoy the vibes🥺 btw congratssss 🇦🇷,Positif
12939,2022-12-19 03:14:12+00:00,eversoath,270,0,Twitter for Android,"RT : Karena Argentina juara pildun, gua mau GA sesuai janji Saldo 50k untuk 2 org @ 25k - RT aja gaush follow - Komen apa aja…",Netral
12940,2022-12-19 03:14:04+00:00,igenemase,0,0,Twitter for Android,Selamat Hari Ngantuk Sedunia ( Senin + Pildun Mantap ) #FIFAWorldCup #Messi𓃵day #pildun https://t.co/HD4plAyZ35,Netral
12941,2022-12-19 03:13:53+00:00,KAIG0MS14,0,0,Twitter for Android,"Keren bgt kai udah tebak dri thn lalu pildun ini yg masuk final antara argentina, prancis sm brazil dan 2 diantara nya bnrn masuk wkwkw idolanya, messi disitu jga menang 😆 semalam nangis ga ya dia 😂😂 https://t.co/TlI3jPp0vP",Netral
12942,2022-12-19 03:13:49+00:00,euspionage,0,0,Twitter for iPhone,GUE SEMALAM NONTONIN FANCAM (jiakh fancam) GUESUNG DIBANDING FINAL PILDUN,Netral
12943,2022-12-19 03:13:44+00:00,helloanyaaaa,270,0,Twitter for Android,"RT : Karena Argentina juara pildun, gua mau GA sesuai janji Saldo 50k untuk 2 org @ 25k - RT aja gaush follow - Komen apa aja…",Netral
12944,2022-12-19 03:13:41+00:00,vxgxryn,0,0,Twitter for iPhone,Habis pildun terbitlah pilpres,Netral
12945,2022-12-19 03:13:41+00:00,SSanjaya06,69,0,Twitter for Android,RT : Di hari Senin ini kita harus Semangat karena sekuat apapun Haaland jika tidak ikut Pildun maka Emi Martinez akan selalu me…,Netral
12946,2022-12-19 03:13:39+00:00,SayaRadifan,1034,0,Twitter for Android,RT : Pildun Qatar ketolong banget finalnya begini. Fifa korup tapi acaranya bagus bahahahahahahah,Netral
12947,2022-12-19 03:13:29+00:00,xmooniverse_,0,0,Twitter for Android,"Ga ngikutin pildun tp tiap work out pasti muter dreamer sm run bts 🤭 pas lihat bawahnya, langsung no.2 dong, anthem pas lg galau brutal 😭 https://t.co/cIZ2EWdx2q https://t.co/ifrRo9SOIW",Negatif
12948,2022-12-19 03:13:27+00:00,faineant00,14,0,Twitter for Android,RT : messi menang = pildun settingan wkwkw ronaldo kalah kontribusi cuma 1 gol lewat penalti doang disanjung sanju…,Netral
12949,2022-12-19 03:13:24+00:00,yessicadev,0,0,Twitter for iPhone,Mbappe wangun sih... isa-isane hat trick pas pildun. Segan wak 🤟🏼,Netral
12950,2022-12-19 03:13:23+00:00,yesterjaee,0,0,Twitter for iPhone,baru bangun ni salahin pildun ya🙏🏻,Netral
12951,2022-12-19 03:13:21+00:00,kutakpeduliii,34,0,Twitter for Android,RT : [Askrl] Plis kakek ku ketipu nonton livee pildun di youtube udh jalan 30 mnt ternyata pildun 2018...,Negatif
12952,2022-12-19 03:13:17+00:00,cwiminnie,0,0,Twitter for Android,Terus pildun di akhir tahun gini seru juga. Vibes2nya natal dan liburan tahun baru bentar lagi 👍,Netral
12953,2022-12-19 03:13:15+00:00,mcflurrytaro,329,0,Twitter for Android,RT : yedam terverifikasi sebagai cenayang pildun 2022 😎🔥🎉 https://t.co/lmLsC7M55S,Netral
12954,2022-12-19 03:13:12+00:00,piteeto,155,0,Twitter Web App,"RT : Kylian Mbappe berhasil mendapatkan sepatu emas, sebagai pencetak gol terbanyak di sepanjang turnamen Piala Dunia 2022!…",Netral
12955,2022-12-19 03:13:12+00:00,ra_the_genuine,1034,0,Twitter for iPhone,RT : Pildun Qatar ketolong banget finalnya begini. Fifa korup tapi acaranya bagus bahahahahahahah,Netral
12956,2022-12-19 03:13:11+00:00,040928WOO,419,0,Twitter for Android,RT : yedam nonton pildun langsung ges demi 🇦🇷👍🏻 https://t.co/raLNSQxbvc,Netral
12957,2022-12-19 03:13:04+00:00,bellefilleeee,1034,0,Twitter for iPhone,RT : Pildun Qatar ketolong banget finalnya begini. Fifa korup tapi acaranya bagus bahahahahahahah,Netral
12958,2022-12-19 03:12:56+00:00,missingsooya,0,0,Twitter for Android,bukannya pildun tuh emang harusnya dinikmati semua kalangan ya?,Netral
12959,2022-12-19 03:12:56+00:00,kameeew,0,0,Twitter for iPhone,"Enak juga final pildun netral, ga terlalu deg2an, siapapun yg menang ikut seneng 😂",Netral
12960,2022-12-19 03:12:54+00:00,byqiyi,270,0,Twitter for Android,"RT : Karena Argentina juara pildun, gua mau GA sesuai janji Saldo 50k untuk 2 org @ 25k - RT aja gaush follow - Komen apa aja…",Netral
12961,2022-12-19 03:12:43+00:00,inikambeng,0,0,Twitter for iPhone,Gw ga suka bola tapi kalo pildun noton. Kenapa ga boleh hah?,Netral
12962,2022-12-19 03:12:27+00:00,berturtlehuva,0,0,Twitter for Android,"walopun fans ronaldo, tetap aja seneng ngeliat messi akhirnya ngangkat pildun di akhir karirnya",Netral
12963,2022-12-19 03:12:19+00:00,pacificvorte,0,0,Twitter for iPhone,"de paul ini gua rasa demam panggung, karna dia kalo dipress dikit langsung jatoh, padahal ga diapa-apain anjg😭😭 cuma ya wajar lah ya, itu final pildun. tangan dingin kaki geter pasti wkwkwk",Netral
12964,2022-12-19 03:12:09+00:00,melangutbentala,0,0,Twitter for iPhone,"Tp sek muda, kesempatane dia ikut pildun masih ada. Barangkali emang bukan rejeki e wkwk",Netral
12965,2022-12-19 03:12:09+00:00,jenashxx,6,0,Twitter for Android,RT : stress bgt nntn pildun tp lebih stress lg nnti pagi hrs kerja,Netral
12966,2022-12-19 03:12:06+00:00,minimochiix,270,0,Twitter for Android,"RT : Karena Argentina juara pildun, gua mau GA sesuai janji Saldo 50k untuk 2 org @ 25k - RT aja gaush follow - Komen apa aja…",Netral
12967,2022-12-19 03:12:01+00:00,bossketjil,140,0,Twitter Web App,RT : Ayo &amp; bikin berita pildun pake angle agama lagi donk.,Netral
12968,2022-12-19 03:12:00+00:00,DewiYuliYuliaw3,0,0,Twitter Web App,Cie dah yang abis nonton pilDun. Senyam senyum kan loh semua🤭,Netral
12969,2022-12-19 03:11:59+00:00,GGGamin04996540,0,0,Twitter for Android,Sebelum dia juara pildun juga dia emg udh goat kali😭,Netral
12970,2022-12-19 03:11:56+00:00,rivaldiseptia,193,0,Twitter for iPhone,RT : Bener2 pildun yg bikin gerah https://t.co/3fG2sW9KXF,Netral
12971,2022-12-19 03:11:54+00:00,hajimasoyo,270,0,Twitter for Android,"RT : Karena Argentina juara pildun, gua mau GA sesuai janji Saldo 50k untuk 2 org @ 25k - RT aja gaush follow - Komen apa aja…",Netral
12972,2022-12-19 03:11:47+00:00,oywilll,0,0,Twitter for Android,@_unforg3ttwble Nobar apa? Kan pildun na udh abis,Netral
12973,2022-12-19 03:11:45+00:00,binus_fess,0,4,BINUS FESS,"binus! tadi malem tetangga apt teriak2 selama pildun, berasa lagi nonton pildunnya sendiri sampe tau siapa yang menang dari teriakannya, gws kalian",Positif
12974,2022-12-19 03:11:36+00:00,lumlumcot,1034,0,Twitter for iPhone,RT : Pildun Qatar ketolong banget finalnya begini. Fifa korup tapi acaranya bagus bahahahahahahah,Netral
12975,2022-12-19 03:11:36+00:00,thewayon1,83,0,Twitter for Android,"RT _waras: Pildun 2024 sudah usai. Maka, saatnya kembali tersenyum menyambut 2024 dengan sosok pemimpin baru. Dan #IndonesiaS14P deng…",Netral
12976,2022-12-19 03:11:32+00:00,yunusdrjt,193,0,Twitter for iPhone,RT : Bener2 pildun yg bikin gerah https://t.co/3fG2sW9KXF,Netral
12977,2022-12-19 03:11:26+00:00,katikcakil,0,3,Twitter for Android,"_frontline_pc Karena aturan di pildun jelas sih semakin lama guling2, segitu jg tambahan waktu yg diberikan, walaupun di injury time guling2 tetep ditambahkan waktunya. Aturan gini fix bikin tontonan menarik sampai akhir",Netral
12978,2022-12-19 03:11:18+00:00,helleluyahh,3398,0,Twitter for Android,RT : kok bisa final pildun argentina ngelawan ips 2,Netral
12979,2022-12-19 03:11:10+00:00,ikidyah,0,0,Twitter for iPhone,"Terserah dia dong? Bagus kalau dia punya hobby baru, kepo sama bola. Kan hak dia juga??? Aku aja dikatain pick me gara gara seneng bola grgr pildun😭",Netral
12980,2022-12-19 03:11:09+00:00,mkmnist,51,0,Twitter for Android,RT : markmin three tweets au / tweetfic —part of majas purwantika series dalam episode: taruhan pildun gone wrong🫣 (1/3) https:…,Netral
12981,2022-12-19 03:11:06+00:00,qbvchd,37,0,Twitter for Android,RT : Rekomendasi kado untuk ibu 1. https://t.co/yYi6vqODL2 2. https://t.co/4ChZ9aOFvD 3. https://t.co/CvuCn604ny 4. https://t.c…,Netral
12982,2022-12-19 03:11:04+00:00,SportlineIDN,0,1,Twitter Web App,Lionel Messi dinobatkan sebagai pemain terbaik di Piala Dunia 2022. Ini menunjukan juga bahwa Golden Ball ini merupakan penghargaan keduanya setelah Golden Ball yang Messi dapat di 2014. | 77577sports #77577sports #pestabola #pildun #pestabola2022 #messigoat #goat #lionelmessi https://t.co/7EcW2X0Qr4,Positif
12983,2022-12-19 03:10:53+00:00,CallsignZephyr,0,0,Twitter for Android,"Akhirnya pildun selesai juga, bosen tl w isinya bola doang😒",Netral
12984,2022-12-19 03:10:43+00:00,chamoomilee_,0,0,Twitter for iPhone,"Tolong yah, diem aja kenapa? Pildun tuh 4 tahun sekali, jadi siapa aja boleh hype dong? Ya masa bodo dia ga ngerti bola tapi kalau emang pengen hype kenapa sih? Kayak salah banget gitu. Padahal buat seru-seruan gini aja was wes wuss kek hadeh. https://t.co/xf4GUmNHCU",Netral
12985,2022-12-19 03:10:40+00:00,Porschepachara_,42,0,Twitter for Android,RT : YOOOO CEK LUCHO SPEAKING 😈 Karena mun saya seneng Argentina juara pildun tahun ini. Saya mau adain GA 1 Goldstar buat yang…,Netral
12986,2022-12-19 03:10:33+00:00,SodaTawar,140,0,Twitter for iPhone,RT : Ayo &amp; bikin berita pildun pake angle agama lagi donk.,Netral
12987,2022-12-19 03:10:29+00:00,skyblueorch,50,0,Twitter for Android,RT : Rekomendasi Asbak lucuuu dan korek api estetik 🔥 Asbak lucu 1.🖇 https://t.co/V1UP4yBhNY 2.🖇 https://t.co/LtY6U0tZXr Korek a…,Netral
12988,2022-12-19 03:10:15+00:00,Askrlfess,0,0,Askrlfess,"Maksudnya apa sih goat goat dalam pildun guys? kenapa di ibaratkan sama kambing? plis jelasin huhu maafin aku nanya gini, jangan di saltyin atau direp galak galak ya ga paham soalnya [askrl]",Netral
12989,2022-12-19 03:10:15+00:00,SerieA_Lawas,1,0,Twitter Web App,"RT : Udh cukup ngawal messi dari 2005, akhirnya bisa juara pildun jg. Sepakbola skrg balik ke setelan pas serie A ber…",Netral
12990,2022-12-19 03:10:12+00:00,makbegaguk,0,0,Twitter for Android,"_rezza rules tiap turnamen itu beda2 gan, contoh aja yg paling kelihatan soal tambahan waktu, jd kalo mau bandingin jgn sama pertandingan di luar pildun 2022",Netral
12991,2022-12-19 03:10:07+00:00,candu_checkout,0,0,Twitter for Android,"kasian messi,, setelah juara pildun bersama argentina,, pas balik psg bakal di sidang sma bos mbape,,",Netral
12992,2022-12-19 03:09:57+00:00,gempalwatterson,0,0,Twitter for Android,"Dari pildun 2022, aku jadi tahu kalo kawan""ku sekarang pada punya proyektor di rumahnya :)",Positif
12993,2022-12-19 03:09:48+00:00,siapasaja1110,0,0,Twitter for Android,Partai final terbaik semenjak nonton pildun 1986,Netral
12994,2022-12-19 03:09:35+00:00,_Chaiii00,0,1,Twitter for Android,"2018 kalo gk salah, pildun mh 4 tahun sekali",Netral
